ws_id;ws_name;ws_origin;ws_lat;ws_lon
5ebad2164c06b707e80d6504;Kula town;NMA-EIAR;7.976182;39.6888
5ebad2164c06b707e80d6505;Chole Town;NMA-EIAR;8.139738;39.90324
5ebad2164c06b707e80d6506;Adele Town;NMA-EIAR;7.789865;39.90158
5ebad2164c06b707e80d6507;Seru Town;NMA-EIAR;7.674771;40.19961
5ebad2164c06b707e80d6508;Robe Town;NMA-EIAR;7.864589;39.62813
5ebad2164c06b707e80d6509;Sediqa Town;NMA-EIAR;7.633996;39.81628
5ebad2164c06b707e80d650a;Habe Town;NMA-EIAR;7.823444;39.78494
5ebad2164c06b707e80d650b;Ticho Town;NMA-EIAR;7.803848;39.51838
5ebad2164c06b707e80d650c;Kela;NMA-EIAR;7.732262;39.5704
5ebad2164c06b707e80d650d;Gobessa town;NMA-EIAR;7.619006;39.49392
5ebad2164c06b707e80d650e;Gadoguna town;NMA-EIAR;7.529892;39.47346
5ebad2164c06b707e80d650f;Tijo Town;NMA-EIAR;7.689811;39.24907
5ebad2164c06b707e80d6510;Sagure Town;NMA-EIAR;7.754622;39.15712
5ebad2164c06b707e80d6511;Gonde;NMA-EIAR;8.023594;39.19583
5ebad2164c06b707e80d6512;Kulumissa;NMA-EIAR;8.011772;39.16011
5ebad2164c06b707e80d6513;Ketar Town;NMA-EIAR;7.843262;39.02425
5ebad2164c06b707e80d6514;Ego Town;NMA-EIAR;7.616668;38.98577
5ebad2164c06b707e80d6515;Kersa Town;NMA-EIAR;7.529989;38.98249
5ebad2164c06b707e80d6516;Kanchare Town;NMA-EIAR;7.685959;38.94504
5ebad2164c06b707e80d6517;Melka Wakena;NMA-EIAR;7.180473;39.42887
5ebad2164c06b707e80d6518;Bokoji Town;NMA-EIAR;7.53166;39.25104
5ebad2164c06b707e80d6519;Meraro Town;NMA-EIAR;7.405625;39.24155
5ebad2164c06b707e80d651a;Robe Gerjeda Town;NMA-EIAR;7.188355;39.4277
5ebad2164c06b707e80d651b;Moyo Town;NMA-EIAR;8.250478;39.89135
5ebad2164c06b707e80d651c;Aba Jimma Town;NMA-EIAR;8.372052;39.90713
5ebad2164c06b707e80d651d;Sire Town;NMA-EIAR;8.277643;39.49422
5ebad2164c06b707e80d651e;Arbe Gabeya Town;NMA-EIAR;8.151031;39.35389
5ebad2164c06b707e80d651f;Hurta Town;NMA-EIAR;8.1335;39.43264
5ebad2164c06b707e80d6520;Bulala Town;NMA-EIAR;7.983985;39.5694
5ebad2164c06b707e80d6521;Deksis Town;NMA-EIAR;8.059932;39.55831
5ebad2164c06b707e80d6522;Bale Town;NMA-EIAR;7.729182;39.99672
5ebad2164c06b707e80d6523;Siltana Town;NMA-EIAR;7.39663;39.39311
5ebad2164c06b707e80d6524;Mechitu Town;NMA-EIAR;7.436229;39.47879
5ebad2164c06b707e80d6525;Asela Town;NMA-EIAR;7.938206;39.13427
5ebad2164c06b707e80d6526;Wershqona;NMA-EIAR;8.610455;39.72066
5ebad2164c06b707e80d6527;Techadola;NMA-EIAR;8.57558;39.74333
5ebad2164c06b707e80d6528;Golegota;NMA-EIAR;8.638607;39.77676
5ebad2164c06b707e80d6529;Wetro Deno;NMA-EIAR;8.632574;39.88564
5ebad2164c06b707e80d652a;Hela Akya;NMA-EIAR;8.533979;39.94004
5ebad2164c06b707e80d652b;Dembeka Eftu;NMA-EIAR;8.544028;39.82174
5ebad2164c06b707e80d652c;Hela Gadula;NMA-EIAR;8.484513;39.90609
5ebad2164c06b707e80d652d;Gado Arba;NMA-EIAR;8.458908;39.88312
5ebad2164c06b707e80d652e;Shamogado;NMA-EIAR;8.476785;39.85302
5ebad2164c06b707e80d652f;Getra Kobera;NMA-EIAR;8.430532;39.83703
5ebad2164c06b707e80d6530;Kebro Oromo;NMA-EIAR;8.429516;39.80478
5ebad2164c06b707e80d6531;Homba;NMA-EIAR;8.473447;39.79111
5ebad2164c06b707e80d6532;Demqa Gerjale;NMA-EIAR;8.503321;39.7646
5ebad2164c06b707e80d6533;Abasa Gorba;NMA-EIAR;8.506035;39.74118
5ebad2164c06b707e80d6534;Ashe Agersa;NMA-EIAR;8.432512;39.77084
5ebad2164c06b707e80d6535;Ferkasa Jawi;NMA-EIAR;8.371179;39.77546
5ebad2164c06b707e80d6536;Gora Selingo;NMA-EIAR;8.390324;39.81937
5ebad2164c06b707e80d6537;Melame Arjo;NMA-EIAR;8.338098;39.80954
5ebad2164c06b707e80d6538;Melame Kersa;NMA-EIAR;8.324549;39.75655
5ebad2164c06b707e80d6539;Biyo;NMA-EIAR;8.617123;40.03089
5ebad2164c06b707e80d653a;Teleta Chefa;NMA-EIAR;8.616439;40.09641
5ebad2164c06b707e80d653b;Kara Dibu;NMA-EIAR;8.59281;40.13468
5ebad2164c06b707e80d653c;Huluqo;NMA-EIAR;8.571507;40.1612
5ebad2164c06b707e80d653d;Kara Ametu;NMA-EIAR;8.552686;40.12058
5ebad2164c06b707e80d653e;Chefe;NMA-EIAR;8.553281;40.08009
5ebad2164c06b707e80d653f;Dere Oda;NMA-EIAR;8.570005;40.00087
5ebad2164c06b707e80d6540;Qomecha;NMA-EIAR;8.531238;40.02144
5ebad2164c06b707e80d6541;Haro Ale;NMA-EIAR;8.497543;40.04783
5ebad2164c06b707e80d6542;Chefa Quyo;NMA-EIAR;8.533676;40.08663
5ebad2164c06b707e80d6543;Lencha Oda;NMA-EIAR;8.507392;40.10415
5ebad2164c06b707e80d6544;Ribu Ketema;NMA-EIAR;8.512997;40.16044
5ebad2164c06b707e80d6545;Chefa Ifa;NMA-EIAR;8.467595;40.10301
5ebad2164c06b707e80d6546;Dima Aseko;NMA-EIAR;8.43105;40.04901
5ebad2164c06b707e80d6547;Kara Duba;NMA-EIAR;8.440007;40.00263
5ebad2164c06b707e80d6548;Nanoa Seko;NMA-EIAR;8.495978;40.00977
5ebad2164c06b707e80d6549;Ifetu Bulala;NMA-EIAR;8.452954;39.97116
5ebad2164c06b707e80d654a;Chebo Kame;NMA-EIAR;8.579214;40.2818
5ebad2164c06b707e80d654b;Tulu Keraro;NMA-EIAR;8.534046;40.27623
5ebad2164c06b707e80d654c;Lefato Rafeniso;NMA-EIAR;8.539199;40.2238
5ebad2164c06b707e80d654d;Konito gogeti;NMA-EIAR;8.501067;40.26739
5ebad2164c06b707e80d654e;Bededo;NMA-EIAR;8.4423;40.27192
5ebad2164c06b707e80d654f;Biribirisa;NMA-EIAR;8.500054;40.21129
5ebad2164c06b707e80d6550;Tumuga Bela;NMA-EIAR;8.464113;40.20095
5ebad2164c06b707e80d6551;Bahima Hurichuma;NMA-EIAR;8.409913;40.19258
5ebad2164c06b707e80d6552;Tumuga Wachota;NMA-EIAR;8.411224;40.22945
5ebad2164c06b707e80d6553;Tumitu Farida;NMA-EIAR;8.288476;40.30912
5ebad2164c06b707e80d6554;Sere Bego;NMA-EIAR;8.285279;40.22254
5ebad2164c06b707e80d6555;Unike;NMA-EIAR;8.403954;40.17084
5ebad2164c06b707e80d6556;Gefate Deriba;NMA-EIAR;8.427078;40.12741
5ebad2164c06b707e80d6557;Chululi Cherakisa;NMA-EIAR;8.399573;40.11037
5ebad2164c06b707e80d6558;Chululi Deriba;NMA-EIAR;8.366761;40.15451
5ebad2164c06b707e80d6559;Diba Ajerisa;NMA-EIAR;8.358441;40.09236
5ebad2164c06b707e80d655a;Dero Bonija;NMA-EIAR;8.328676;40.07577
5ebad2164c06b707e80d655b;Mine Gora;NMA-EIAR;8.330433;40.01948
5ebad2164c06b707e80d655c;Anigole Hara;NMA-EIAR;8.292746;40.0118
5ebad2164c06b707e80d655d;Mine Tucha;NMA-EIAR;8.270919;40.04945
5ebad2164c06b707e80d655e;Mine Tulu;NMA-EIAR;8.284372;40.0917
5ebad2164c06b707e80d655f;Dero Cheka;NMA-EIAR;8.319099;40.12297
5ebad2164c06b707e80d6560;Mine Adeyo;NMA-EIAR;8.241421;40.16982
5ebad2164c06b707e80d6561;Chema Seka;NMA-EIAR;8.131849;40.25386
5ebad2164c06b707e80d6562;Weragu Urigesa;NMA-EIAR;8.205548;40.12609
5ebad2164c06b707e80d6563;Jinga Bilu;NMA-EIAR;8.216795;40.06355
5ebad2164c06b707e80d6564;Sole Adeade;NMA-EIAR;8.250734;40.03721
5ebad2164c06b707e80d6565;Sole Gamatola;NMA-EIAR;8.22679;40.01089
5ebad2164c06b707e80d6566;Jiniga Sokoru;NMA-EIAR;8.191829;40.02438
5ebad2164c06b707e80d6567;Jiniga Dibu;NMA-EIAR;8.191278;40.08001
5ebad2164c06b707e80d6568;Gedo Seka;NMA-EIAR;8.162002;40.03164
5ebad2164c06b707e80d6569;Tivi Sebeta;NMA-EIAR;8.151598;40.07021
5ebad2164c06b707e80d656a;Werasa Kewe;NMA-EIAR;8.126943;40.0813
5ebad2164c06b707e80d656b;Bonga Konibe;NMA-EIAR;8.122523;40.10864
5ebad2164c06b707e80d656c;Haro Akiya;NMA-EIAR;8.131996;40.15487
5ebad2164c06b707e80d656d;Huruta Dore;NMA-EIAR;8.497887;39.61391
5ebad2164c06b707e80d656e;Alaga Dore;NMA-EIAR;8.510649;39.65585
5ebad2164c06b707e80d656f;Achamo Gulo Weniz;NMA-EIAR;8.548684;39.6913
5ebad2164c06b707e80d6570;Abule Mukeguracha;NMA-EIAR;8.475782;39.70686
5ebad2164c06b707e80d6571;Senbeto Fenicha;NMA-EIAR;8.435048;39.68655
5ebad2164c06b707e80d6572;Egu Chuka;NMA-EIAR;8.429973;39.66493
5ebad2164c06b707e80d6573;Gure Tebeno;NMA-EIAR;8.419678;39.63787
5ebad2164c06b707e80d6574;Soqe Boqecha;NMA-EIAR;8.440414;39.59512
5ebad2164c06b707e80d6575;Anigodeche Ula;NMA-EIAR;8.386626;39.6011
5ebad2164c06b707e80d6576;Wesheba Bereket;NMA-EIAR;8.354545;39.62307
5ebad2164c06b707e80d6577;Arijewo Qere;NMA-EIAR;8.366133;39.65804
5ebad2164c06b707e80d6578;Shedare Chefa;NMA-EIAR;8.34958;39.68692
5ebad2164c06b707e80d6579;Wenjelo Wedeyimena;NMA-EIAR;8.361991;39.70901
5ebad2164c06b707e80d657a;Amishera Menigayisa;NMA-EIAR;8.387715;39.72686
5ebad2164c06b707e80d657b;Weguda Guro;NMA-EIAR;8.432291;39.73039
5ebad2164c06b707e80d657c;Kekerisa Sharibe;NMA-EIAR;8.386461;39.74902
5ebad2164c06b707e80d657d;Qerisa;NMA-EIAR;8.308722;39.71442
5ebad2164c06b707e80d657e;Denebi Gudo;NMA-EIAR;8.27812;39.69089
5ebad2164c06b707e80d657f;Dule Weraqecho;NMA-EIAR;8.323257;39.64059
5ebad2164c06b707e80d6580;Adale Utamo;NMA-EIAR;8.278903;39.63094
5ebad2164c06b707e80d6581;Tere Amigna;NMA-EIAR;8.314042;39.58657
5ebad2164c06b707e80d6582;Keloba Kalo;NMA-EIAR;8.26362;39.59798
5ebad2164c06b707e80d6583;Koloba Bolo;NMA-EIAR;8.240988;39.57865
5ebad2164c06b707e80d6584;Hogesoboreno;NMA-EIAR;8.212966;39.57603
5ebad2164c06b707e80d6585;Utamo Doje;NMA-EIAR;8.209937;39.63922
5ebad2164c06b707e80d6586;Doje Komibolicha;NMA-EIAR;8.221207;39.68912
5ebad2164c06b707e80d6587;Heto Sokora;NMA-EIAR;8.255422;39.74702
5ebad2164c06b707e80d6588;Tebela Erisha Limat;NMA-EIAR;8.472372;39.58109
5ebad2164c06b707e80d6589;NA;NMA-EIAR;8.56125;39.6649
5ebad2164c06b707e80d658a;Qoro;NMA-EIAR;8.392633;39.4157
5ebad2164c06b707e80d658b;Dere Qiletu;NMA-EIAR;8.33456;39.38227
5ebad2164c06b707e80d658c;Awash B ishola;NMA-EIAR;8.369124;39.32357
5ebad2164c06b707e80d658d;Tedcha Guracha;NMA-EIAR;8.323197;39.29149
5ebad2164c06b707e80d658e;Delefqare;NMA-EIAR;8.292171;39.34482
5ebad2164c06b707e80d658f;Lodesherbi;NMA-EIAR;8.257663;39.35443
5ebad2164c06b707e80d6590;Amigna Debso;NMA-EIAR;8.21678;39.31693
5ebad2164c06b707e80d6591;dodota alem;NMA-EIAR;8.248323;39.2944
5ebad2164c06b707e80d6592;badosa Btela;NMA-EIAR;8.286733;39.26499
5ebad2164c06b707e80d6593;Belale;NMA-EIAR;8.287839;39.15051
5ebad2164c06b707e80d6594;Amude;NMA-EIAR;8.285743;39.07718
5ebad2164c06b707e80d6595;Tero;NMA-EIAR;8.217096;39.12075
5ebad2164c06b707e80d6596;Park;NMA-EIAR;8.336815;39.33832
5ebad2164c06b707e80d6597;Bite Daba;NMA-EIAR;8.24018;39.01357
5ebad2164c06b707e80d6598;Bite;NMA-EIAR;8.216702;39.07128
5ebad2164c06b707e80d6599;Hula Arba;NMA-EIAR;8.148369;39.07685
5ebad2164c06b707e80d659a;Boka;NMA-EIAR;8.176098;39.0355
5ebad2164c06b707e80d659b;Meja SHenen;NMA-EIAR;8.149962;38.9718
5ebad2164c06b707e80d659c;Burka Lemafo;NMA-EIAR;8.119795;38.99726
5ebad2164c06b707e80d659d;Sengo;NMA-EIAR;8.079748;38.98394
5ebad2164c06b707e80d659e;Kune Sonboro;NMA-EIAR;8.105329;39.04211
5ebad2164c06b707e80d659f;Arba Chefa;NMA-EIAR;8.085853;39.06897
5ebad2164c06b707e80d65a0;Toya Laman;NMA-EIAR;8.071575;39.08576
5ebad2164c06b707e80d65a1;Deneba;NMA-EIAR;8.031814;39.10569
5ebad2164c06b707e80d65a2;Dimtu Rarati;NMA-EIAR;8.00754;39.05196
5ebad2164c06b707e80d65a3;Halo;NMA-EIAR;8.023845;39.00995
5ebad2164c06b707e80d65a4;Uhubo Berecha;NMA-EIAR;8.064223;39.02344
5ebad2164c06b707e80d65a5;Golbe;NMA-EIAR;8.056825;38.95763
5ebad2164c06b707e80d65a6;Senboro;NMA-EIAR;8.010903;38.96326
5ebad2164c06b707e80d65a7;Shelede Goto;NMA-EIAR;7.981875;38.9966
5ebad2164c06b707e80d65a8;Arata;NMA-EIAR;7.966177;39.0476
5ebad2164c06b707e80d65a9;Dugda Batu;NMA-EIAR;7.926377;39.02386
5ebad2164c06b707e80d65aa;Uhunesheti;NMA-EIAR;7.92854;38.98933
5ebad2164c06b707e80d65ab;Genale;NMA-EIAR;7.950042;38.95196
5ebad2164c06b707e80d65ac;Herera;NMA-EIAR;7.952462;38.91667
5ebad2164c06b707e80d65ad;Bishara Chefa;NMA-EIAR;7.907429;38.90135
5ebad2164c06b707e80d65ae;Kiyansho Seden;NMA-EIAR;7.893032;38.94665
5ebad2164c06b707e80d65af;Kobo Berera;NMA-EIAR;7.874827;38.96687
5ebad2164c06b707e80d65b0;Cefe Burketu;NMA-EIAR;7.856201;38.89683
5ebad2164c06b707e80d65b1;Koche Bore;NMA-EIAR;7.789094;38.92336
5ebad2164c06b707e80d65b2;Adore Lepho;NMA-EIAR;7.770754;38.89021
5ebad2164c06b707e80d65b3;Chefe Jila;NMA-EIAR;7.826558;38.87018
5ebad2164c06b707e80d65b4;Aluto;NMA-EIAR;7.794651;38.82825
5ebad2164c06b707e80d65b5;Abay Deneba;NMA-EIAR;7.837184;38.79326
5ebad2164c06b707e80d65b6;Dodicha;NMA-EIAR;7.849496;38.75149
5ebad2164c06b707e80d65b7;Golba Aleto;NMA-EIAR;7.802521;38.7425
5ebad2164c06b707e80d65b8;Areresa Kelbo;NMA-EIAR;7.735559;38.83633
5ebad2164c06b707e80d65b9;Anole Salen;NMA-EIAR;8.191103;39.1708
5ebad2164c06b707e80d65ba;Gurda Busa;NMA-EIAR;8.214251;39.20624
5ebad2164c06b707e80d65bb;Deyea Debisi;NMA-EIAR;8.202895;39.25584
5ebad2164c06b707e80d65bc;Hate Andode;NMA-EIAR;8.163896;39.23387
5ebad2164c06b707e80d65bd;Dawi Titicha;NMA-EIAR;8.135318;39.19017
5ebad2164c06b707e80d65be;Wul Argi;NMA-EIAR;8.136643;39.16071
5ebad2164c06b707e80d65bf;Tero Moye;NMA-EIAR;8.162601;39.12463
5ebad2164c06b707e80d65c0;Hurtu Denbi;NMA-EIAR;8.125322;39.12067
5ebad2164c06b707e80d65c1;Denisa;NMA-EIAR;8.100208;39.12401
5ebad2164c06b707e80d65c2;Jango Klisa;NMA-EIAR;8.063607;39.1478
5ebad2164c06b707e80d65c3;Tede Leman;NMA-EIAR;8.093479;39.16338
5ebad2164c06b707e80d65c4;Gonde Finchama;NMA-EIAR;8.055845;39.19736
5ebad2164c06b707e80d65c5;Shaki Sherara;NMA-EIAR;8.108863;39.21774
5ebad2164c06b707e80d65c6;Sero Anseto;NMA-EIAR;8.114876;39.25805
5ebad2164c06b707e80d65c7;Guche Habe;NMA-EIAR;8.160639;39.2824
5ebad2164c06b707e80d65c8;Boru Lencha;NMA-EIAR;8.119479;39.29755
5ebad2164c06b707e80d65c9;Boneya Edo;NMA-EIAR;8.054641;39.2862
5ebad2164c06b707e80d65ca;Oda Jela;NMA-EIAR;8.077938;39.24329
5ebad2164c06b707e80d65cb;Boru Chlalo;NMA-EIAR;8.038307;39.25211
5ebad2164c06b707e80d65cc;Debeya Adere;NMA-EIAR;7.975321;39.23714
5ebad2164c06b707e80d65cd;Jawi Chilalo;NMA-EIAR;7.956622;39.27957
5ebad2164c06b707e80d65ce;Harbe Adamoch;NMA-EIAR;8.027633;39.31515
5ebad2164c06b707e80d65cf;Libu Abadr;NMA-EIAR;7.959541;39.34687
5ebad2164c06b707e80d65d0;Yemrmr Zer Drjt;NMA-EIAR;8.128107;39.19796
5ebad2164c06b707e80d65d1;NA;NMA-EIAR;8.05047;39.19657
5ebad2164c06b707e80d65d2;Yemengst Den;NMA-EIAR;8.040987;39.27617
5ebad2164c06b707e80d65d3;Ashimira Wafeqa;NMA-EIAR;8.159321;39.75298
5ebad2164c06b707e80d65d4;Ashimira Wergenbula;NMA-EIAR;8.195995;39.78399
5ebad2164c06b707e80d65d5;Guracha Chisa;NMA-EIAR;8.108019;39.80039
5ebad2164c06b707e80d65d6;Guracha Dima Wedna;NMA-EIAR;8.075333;39.80047
5ebad2164c06b707e80d65d7;Genda Negeya;NMA-EIAR;8.088967;39.73412
5ebad2164c06b707e80d65d8;Ouru Gimebichu;NMA-EIAR;8.079299;39.69459
5ebad2164c06b707e80d65d9;Luche Dereba;NMA-EIAR;8.052503;39.67751
5ebad2164c06b707e80d65da;Ashimira Qerensa;NMA-EIAR;8.027796;39.75947
5ebad2164c06b707e80d65db;Surara Dinkiti;NMA-EIAR;8.033084;39.83381
5ebad2164c06b707e80d65dc;Halila Negele;NMA-EIAR;8.006566;39.87624
5ebad2164c06b707e80d65dd;Halila Ano;NMA-EIAR;8.007138;39.92899
5ebad2164c06b707e80d65de;Maga Welikite;NMA-EIAR;8.025602;39.95619
5ebad2164c06b707e80d65df;Eikiya Molota;NMA-EIAR;7.986519;39.99164
5ebad2164c06b707e80d65e0;Eikiya Ulagedi;NMA-EIAR;7.953008;40.04654
5ebad2164c06b707e80d65e1;Bego Senigo;NMA-EIAR;7.949122;40.00063
5ebad2164c06b707e80d65e2;Semar Semarye;NMA-EIAR;7.931507;39.92361
5ebad2164c06b707e80d65e3;Semarye Abdoye;NMA-EIAR;7.967936;39.82781
5ebad2164c06b707e80d65e4;Gojema Negele;NMA-EIAR;7.974339;39.77271
5ebad2164c06b707e80d65e5;Ejejitu Sediqa;NMA-EIAR;7.988001;39.71149
5ebad2164c06b707e80d65e6;Ezule Sediqa;NMA-EIAR;7.993821;39.66795
5ebad2164c06b707e80d65e7;Alagido Sadeqa;NMA-EIAR;8.029595;39.64419
5ebad2164c06b707e80d65e8;Abukoy Buriqitu;NMA-EIAR;7.975485;39.61906
5ebad2164c06b707e80d65e9;Tulu Hofe;NMA-EIAR;7.933712;39.67324
5ebad2164c06b707e80d65ea;Merinagerjisa;NMA-EIAR;7.942247;39.72894
5ebad2164c06b707e80d65eb;Chumo Ousman;NMA-EIAR;7.914348;39.76986
5ebad2164c06b707e80d65ec;Chemo Negele;NMA-EIAR;7.89314;39.81179
5ebad2164c06b707e80d65ed;Chimo Alola;NMA-EIAR;7.895018;39.87296
5ebad2164c06b707e80d65ee;Deksis ersha limat;NMA-EIAR;8.156328;39.69753
5ebad2164c06b707e80d65ef;Moye Garadima;NMA-EIAR;8.209948;39.85532
5ebad2164c06b707e80d65f0;Qoro Gugu;NMA-EIAR;8.203382;39.93155
5ebad2164c06b707e80d65f1;Ashute Kofelchisa;NMA-EIAR;8.169548;39.98286
5ebad2164c06b707e80d65f2;Yae Gugu;NMA-EIAR;8.140434;39.94194
5ebad2164c06b707e80d65f3;Akiya Yatuluego;NMA-EIAR;8.149665;39.90436
5ebad2164c06b707e80d65f4;Nibo Deke Dhera;NMA-EIAR;8.154017;39.86966
5ebad2164c06b707e80d65f5;Gerisa;NMA-EIAR;8.14191;39.83149
5ebad2164c06b707e80d65f6;Gemibo Dhawa;NMA-EIAR;8.087081;39.88024
5ebad2164c06b707e80d65f7;Shabu Shuli;NMA-EIAR;8.097706;39.93255
5ebad2164c06b707e80d65f8;Gado Seqa;NMA-EIAR;8.066339;39.92715
5ebad2164c06b707e80d65f9;Magna Gado Bila;NMA-EIAR;8.045469;39.98194
5ebad2164c06b707e80d65fa;Magna Lege Buna;NMA-EIAR;8.065857;40.00104
5ebad2164c06b707e80d65fb;Were Gujawi;NMA-EIAR;8.113349;40.00057
5ebad2164c06b707e80d65fc;Magna Oda Adi;NMA-EIAR;8.064639;40.02409
5ebad2164c06b707e80d65fd;Magna Werqe Derartu;NMA-EIAR;8.056326;40.0646
5ebad2164c06b707e80d65fe;Magna Adere;NMA-EIAR;8.049906;40.13524
5ebad2164c06b707e80d65ff;Selale;NMA-EIAR;7.849303;39.84202
5ebad2164c06b707e80d6600;Malekito Asendabo;NMA-EIAR;7.851268;39.91534
5ebad2164c06b707e80d6601;Alele Echena;NMA-EIAR;7.889311;39.96811
5ebad2164c06b707e80d6602;Alele Abrong;NMA-EIAR;7.874582;40.00907
5ebad2164c06b707e80d6603;ilele Semar;NMA-EIAR;7.870125;40.06237
5ebad2164c06b707e80d6604;Jida kara;NMA-EIAR;7.913427;40.09335
5ebad2164c06b707e80d6605;iteya;NMA-EIAR;7.975111;40.09789
5ebad2164c06b707e80d6606;Melto Halo;NMA-EIAR;7.949305;40.17656
5ebad2164c06b707e80d6607;Melto Loto;NMA-EIAR;7.954019;40.37639
5ebad2164c06b707e80d6608;Sede Wele;NMA-EIAR;7.799618;40.05048
5ebad2164c06b707e80d6609;Teji;NMA-EIAR;7.775553;39.96664
5ebad2164c06b707e80d660a;Meda Welabu;NMA-EIAR;7.824399;39.99646
5ebad2164c06b707e80d660b;Dinkiti;NMA-EIAR;7.833411;39.95553
5ebad2164c06b707e80d660c;Bamo;NMA-EIAR;7.775314;39.92555
5ebad2164c06b707e80d660d;Malkicho;NMA-EIAR;7.801031;39.88215
5ebad2164c06b707e80d660e;Medfo Tokuma;NMA-EIAR;7.805098;39.83253
5ebad2164c06b707e80d660f;Jafara;NMA-EIAR;7.780313;39.80782
5ebad2164c06b707e80d6610;Heabicho;NMA-EIAR;7.759025;39.83315
5ebad2164c06b707e80d6611;Tedecho;NMA-EIAR;7.723371;39.88559
5ebad2164c06b707e80d6612;Tedecho;NMA-EIAR;7.745503;39.89431
5ebad2164c06b707e80d6613;Elele Weltei;NMA-EIAR;7.861565;40.16032
5ebad2164c06b707e80d6614;Bulala Nuge;NMA-EIAR;7.835399;40.23034
5ebad2164c06b707e80d6615;Lilu Gurati;NMA-EIAR;7.811522;40.48751
5ebad2164c06b707e80d6616;Leada;NMA-EIAR;7.715624;40.30477
5ebad2164c06b707e80d6617;Wajme Dicho;NMA-EIAR;7.759795;40.23542
5ebad2164c06b707e80d6618;Bubu Kulche;NMA-EIAR;7.745439;40.15667
5ebad2164c06b707e80d6619;Jida Jiru;NMA-EIAR;7.7202;40.12147
5ebad2164c06b707e80d661a;Daro Nega;NMA-EIAR;7.65954;40.15539
5ebad2164c06b707e80d661b;Weltei;NMA-EIAR;7.690728;40.19181
5ebad2164c06b707e80d661c;Daro Dibayu;NMA-EIAR;7.643754;40.2407
5ebad2164c06b707e80d661d;Daro Murti;NMA-EIAR;7.602986;40.12392
5ebad2164c06b707e80d661e;Hedido Indas;NMA-EIAR;7.580585;40.25241
5ebad2164c06b707e80d661f;Bereket;NMA-EIAR;7.69918;40.45211
5ebad2164c06b707e80d6620;Wabe Wanga;NMA-EIAR;7.631357;40.41603
5ebad2164c06b707e80d6621;Wabe Odadima;NMA-EIAR;7.508073;40.24505
5ebad2164c06b707e80d6622;Doyo Gora;NMA-EIAR;7.930896;39.61542
5ebad2164c06b707e80d6623;JIdaro;NMA-EIAR;7.907161;39.59312
5ebad2164c06b707e80d6624;WIsire;NMA-EIAR;7.915398;39.49115
5ebad2164c06b707e80d6625;Sebro Chefe;NMA-EIAR;7.866528;39.57431
5ebad2164c06b707e80d6626;Ataba Robe;NMA-EIAR;7.870041;39.63027
5ebad2164c06b707e80d6627;Waitae;NMA-EIAR;7.857376;39.66811
5ebad2164c06b707e80d6628;asidabo;NMA-EIAR;7.871706;39.71391
5ebad2164c06b707e80d6629;Balikaso Gado;NMA-EIAR;7.8548;39.76565
5ebad2164c06b707e80d662a;Habe Dangeza;NMA-EIAR;7.822617;39.77903
5ebad2164c06b707e80d662b;Misarnije Temam;NMA-EIAR;7.783275;39.75536
5ebad2164c06b707e80d662c;Misarnije Abu;NMA-EIAR;7.812575;39.70509
5ebad2164c06b707e80d662d;Abo Ali;NMA-EIAR;7.793544;39.63457
5ebad2164c06b707e80d662e;Ayfla;NMA-EIAR;7.810948;39.60253
5ebad2164c06b707e80d662f;Jena Barbuko;NMA-EIAR;7.764146;39.66706
5ebad2164c06b707e80d6630;Masirije Odu;NMA-EIAR;7.764748;39.7314
5ebad2164c06b707e80d6631;Adem Tuleman;NMA-EIAR;7.733458;39.79529
5ebad2164c06b707e80d6632;Sediqa Atucha;NMA-EIAR;7.68648;39.86001
5ebad2164c06b707e80d6633;Gojina;NMA-EIAR;7.703006;39.76913
5ebad2164c06b707e80d6634;Jena Gademsa;NMA-EIAR;7.689563;39.71194
5ebad2164c06b707e80d6635;Hulul;NMA-EIAR;7.707875;39.67151
5ebad2164c06b707e80d6636;Gadelma;NMA-EIAR;7.660773;39.76175
5ebad2164c06b707e80d6637;Sdiqa Tokchima;NMA-EIAR;7.622426;39.77231
5ebad2164c06b707e80d6638;Sadiqa Burika;NMA-EIAR;7.629062;39.85969
5ebad2164c06b707e80d6639;SAdiqa Qersa;NMA-EIAR;7.589514;39.85206
5ebad2164c06b707e80d663a;Mararo Sibe;NMA-EIAR;7.557183;39.89404
5ebad2164c06b707e80d663b;Qako Adjabo;NMA-EIAR;7.545914;39.95796
5ebad2164c06b707e80d663c;Endeto Weltae;NMA-EIAR;7.507573;40.01396
5ebad2164c06b707e80d663d;KIlisa Demebel;NMA-EIAR;7.495693;40.10555
5ebad2164c06b707e80d663e;Wadagomsa;NMA-EIAR;7.879482;39.49396
5ebad2164c06b707e80d663f;Korebta;NMA-EIAR;7.843145;39.49367
5ebad2164c06b707e80d6640;Jitu Tena;NMA-EIAR;7.82968;39.46175
5ebad2164c06b707e80d6641;Gerijeda Negewo;NMA-EIAR;7.764573;39.56295
5ebad2164c06b707e80d6642;Azaza Raberedu;NMA-EIAR;7.781657;39.59056
5ebad2164c06b707e80d6643;Kereyu Harizena;NMA-EIAR;7.714155;39.6095
5ebad2164c06b707e80d6644;Haji Shale;NMA-EIAR;7.711759;39.56196
5ebad2164c06b707e80d6645;Akiyamsa;NMA-EIAR;7.787155;39.47991
